t [s]	Ux [V]	Uy [V]
14,149813	-0,81055	0,008906
14,159813	-0,808001	0,006354
14,169813	-0,811824	0,006354
14,179813	-0,813099	0,00763
14,189813	-0,806726	0,008906
14,214488	-0,814374	0,006354
14,224488	-0,813099	0,003802
14,234488	-0,81055	0,002526
14,244488	-0,813099	0,003802
14,254488	-0,813099	0,006354
14,264488	-0,81055	0,006354
14,274488	-0,81055	0,008906
14,284488	-0,811824	0,006354
14,294488	-0,81055	0,006354
14,304488	-0,813099	0,002526
14,322638	-0,813099	0,002526
14,332638	-0,806726	0,008906
14,342638	-0,808001	0,008906
14,352638	-0,81055	0,002526
14,362638	-0,81055	0,002526
14,372638	-0,81055	0,006354
14,382638	-0,81055	0,006354
14,392638	-0,806726	0,008906
14,402638	-0,814374	0,003802
14,412638	-0,81055	0,003802
14,434783	-0,808001	0,008906
14,444783	-0,808001	0,008906
14,454783	-0,81055	0,006354
14,464783	-0,81055	0,006354
14,474783	-0,808001	0,008906
14,484783	-0,813099	0,002526
14,494783	-0,81055	0,005078
14,504783	-0,806726	0,008906
14,514783	-0,813099	0,002526
14,524783	-0,81055	0,005078
14,553497	-0,809275	0,006354
14,563497	-0,81055	0,010181
14,573497	-0,81055	0,008906
14,583497	-0,81055	0,003802
14,593497	-0,806726	0,010181
14,603497	-0,81055	0,006354
14,613497	-0,81055	0,005078
14,623497	-0,808001	0,008906
14,633497	-0,81055	0,00763
14,643497	-0,814374	0,002526
14,666021	-0,813099	0,003802
14,676021	-0,813099	0,003802
14,686021	-0,809275	0,006354
14,696021	-0,81055	0,002526
14,706021	-0,806726	0,006354
14,716021	-0,808001	0,006354
14,726021	-0,81055	0,006354
14,736021	-0,81055	0,008906
14,746021	-0,81055	0,010181
14,756021	-0,806726	0,008906
14,779199	-0,813099	0,003802
14,789199	-0,81055	0,006354
14,799199	-0,808001	0,006354
14,809199	-0,811824	0,008906
14,819199	-0,811824	0,010181
14,829199	-0,81055	0,006354
14,839199	-0,81055	0,006354
14,849199	-0,813099	0,006354
14,859199	-0,814374	0,006354
14,869199	-0,81055	0,006354
14,892006	-0,81055	0,006354
14,902006	-0,814374	0,00763
14,912006	-0,81055	0,003802
14,922006	-0,813099	0,006354
14,932006	-0,806726	0,006354
14,942006	-0,808001	0,006354
14,952006	-0,81055	0,006354
14,962006	-0,813099	0,002526
14,972006	-0,806726	0,008906
14,982006	-0,814374	0,002526
15,004834	-0,81055	0,006354
15,014834	-0,81055	0,006354
15,024834	-0,811824	0,006354
15,034834	-0,806726	0,005078
15,044834	-0,81055	0,006354
15,054834	-0,81055	0,00763
15,064834	-0,81055	0,006354
15,074834	-0,81055	0,005078
15,084834	-0,813099	0,003802
15,094834	-0,81055	0,00763
15,112701	-0,809275	0,00763
15,122701	-0,808001	0,010181
15,132701	-0,809275	0,008906
15,142701	-0,808001	0,008906
15,152701	-0,811824	0,003802
15,162701	-0,805452	0,008906
15,172701	-0,78251	0,008906
15,182701	-0,744273	0,006354
15,192701	-0,697115	0,003802
15,202701	-0,643584	0,010181
15,231608	-0,499561	0,006354
15,241608	-0,444755	0,003802
15,251608	-0,387401	0,00763
15,261608	-0,330046	0,006354
15,271608	-0,271417	0,003802
15,281608	-0,20769	0,002526
15,291608	-0,147786	0,003802
15,301608	-0,080235	0,002526
15,311608	-0,016508	0,006354
15,321608	0,048494	0,002526
15,344163	0,196341	0,006354
15,354163	0,263892	0,008906
15,364163	0,323796	0,006354
15,374163	0,382425	0,008906
15,384163	0,43978	0,006354
15,394163	0,499683	0,008906
15,404163	0,560861	0,010181
15,414163	0,616941	0,008906
15,424163	0,675571	0,008906
15,434163	0,744396	0,008906
15,463293	0,925382	0,005078
15,473293	0,994207	0,003802
15,483293	1,05666	0,008906
15,493293	1,129309	0,006354
15,503293	1,194311	0,006354
15,513293	1,256763	0,006354
15,523293	1,320491	0,002526
15,533293	1,389316	0,005078
15,543293	1,460691	0,00763
15,553293	1,53334	0,002526
15,575462	1,696482	0,003802
15,585462	1,767856	0,006354
15,595462	1,844329	0,003802
15,605462	1,919527	0,003802
15,615462	2,001098	0,002526
15,625462	2,078845	0,006354
15,635462	2,156593	0,005078
15,645462	2,23434	0,006354
15,655462	2,312087	0,006354
15,665462	2,393658	0,002526
15,678509	2,504544	0,008906
15,688509	2,583566	0,008906
15,698509	2,661313	0,002526
15,708509	2,746707	0,006354
15,718509	2,827004	0,003802
15,728509	2,911124	0,008906
15,738509	2,988871	0,006354
15,748509	3,064069	0,00763
15,758509	3,146915	0,006354
15,768509	3,234858	0,008906
15,799388	3,473199	0,00763
15,809388	3,553495	0,006354
15,819388	3,63889	0,006354
15,829388	3,731931	0,008906
15,839388	3,80458	0,006354
15,849388	3,887426	0,006354
15,859388	3,968997	0,006354
15,869388	4,054391	0,008906
15,879388	4,127041	0,008906
15,889388	4,204788	0,006354
15,903539	4,320772	0,002526
15,913539	4,402342	0,008906
15,923539	4,476266	0,006354
15,933539	4,546366	0,006354
15,943539	4,615192	0,006354
15,953539	4,678919	0,002526
15,963539	4,750293	0,006354
15,973539	4,817844	0,010181
15,983539	4,879023	0,005078
15,993539	4,94275	0,006354
16,009252	5,043439	0,008906
16,019252	5,113539	0,010181
16,029252	5,183639	0,010181
16,039252	5,247366	0,006354
16,049252	5,316192	0,002526
16,059252	5,387566	0,006354
16,069252	5,453843	0,006354
16,079252	5,523943	0,006354
16,089252	5,588945	0,002526
16,099252	5,664143	0,006354
16,128413	5,874443	0,006354
16,138413	5,931797	0,002526
16,148413	5,998074	0,003802
16,158413	6,061801	0,006354
16,168413	6,12043	0,006354
16,178413	6,182883	0,005078
16,188413	6,241512	0,008906
16,198413	6,297592	0,008906
16,208413	6,349848	0,00763
16,218413	6,405928	0,006354
16,23484	6,491323	0,002526
16,24484	6,547403	0,006354
16,25484	6,593287	0,002526
16,26484	6,644269	0,006354
16,27484	6,696525	0,002526
16,28484	6,746232	0,006354
16,29484	6,794665	0,005078
16,30484	6,837999	0,003802
16,31484	6,881334	0,008906
16,32484	6,920845	0,006354
16,355943	7,03173	0,00763
16,365943	7,063594	0,003802
16,375943	7,10438	0,008906
16,385943	7,137518	0,002526
16,395943	7,177029	0,006354
16,405943	7,219089	0,002526
16,415943	7,263698	0,003802
16,425943	7,307032	0,006354
16,435943	7,349092	0,010181
16,445943	7,388603	0,006354
16,466511	7,499489	0,006354
16,476511	7,550471	0,00763
16,486511	7,604001	0,010181
16,496511	7,653709	0,006354
16,506511	7,703416	0,003802
16,516511	7,759496	0,006354
16,526511	7,811752	0,006354
16,536511	7,853812	0,006354
16,546511	7,894598	0,005078
16,556511	7,918814	0,006354
16,586826	7,992738	0,003802
16,596826	8,025876	0,006354
16,606826	8,052642	0,006354
16,616826	8,078133	0,008906
16,626826	8,0998	0,008906
16,636826	8,121467	0,010181
16,646826	8,143134	0,006354
16,656826	8,166076	0,002526
16,666826	8,186469	0,005078
16,676826	8,209411	0,005078
16,696592	8,256569	0,008906
16,706592	8,273138	0,005078
16,716592	8,292256	0,002526
16,726592	8,315198	0,005078
16,736592	8,345787	0,008906
16,746592	8,373827	0,008906
16,756592	8,395494	0,008906
16,766592	8,418436	0,006354
16,776592	8,440104	0,003802
16,786592	8,463045	0,006354
16,803029	8,49236	0,006354
16,813029	8,5204	0,008906
16,823029	8,539518	0,00763
16,833029	8,567558	0,008906
16,843029	8,585402	0,005078
16,853029	8,5905	0,002526
16,863029	8,587951	0,006354
16,873029	8,591774	0,006354
16,883029	8,591774	0,010181
16,893029	8,594324	0,010181
16,922096	8,594324	0,008906
16,932096	8,594324	0,00763
16,942096	8,589225	0,002526
16,952096	8,587951	0,002526
16,962096	8,587951	0,00763
16,972096	8,591774	0,006354
16,982096	8,594324	0,010181
16,992096	8,591774	0,008906
17,002096	8,591774	0,008906
17,012096	8,5905	0,00763
17,043404	8,591774	0,00763
17,053404	8,593049	0,008906
17,063404	8,580304	0,00763
17,073404	8,56246	0,006354
17,083404	8,53442	0,006354
17,093404	8,498733	0,006354
17,103404	8,452849	0,003802
17,113404	8,40824	0,008906
17,123404	8,354709	0,006354
17,133404	8,29608	0,006354
17,15579	8,167351	0,002526
17,16579	8,121467	0,006354
17,17579	8,060289	0,006354
17,18579	7,997836	0,008906
17,19579	7,927736	0,006354
17,20579	7,856362	0,002526
17,21579	7,77734	0,003802
17,22579	7,695769	0,002526
17,23579	7,632042	0,006354
17,24579	7,547921	0,006354
17,262669	7,428114	0,005078
17,272669	7,352916	0,002526
17,282669	7,285365	0,003802
17,292669	7,217814	0,006354
17,302669	7,152812	0,008906
17,312669	7,083987	0,006354
17,322669	7,015161	0,003802
17,332669	6,948885	0,006354
17,342669	6,881334	0,002526
17,352669	6,82143	0,003802
17,37253	6,696525	0,006354
17,38253	6,632798	0,006354
17,39253	6,570345	0,003802
17,40253	6,515539	0,003802
17,41253	6,45691	0,006354
17,42253	6,402105	0,008906
17,43253	6,34475	0,006354
17,44253	6,284847	0,008906
17,45253	6,221119	0,00763
17,46253	6,158667	0,002526
17,492803	5,975132	0,006354
17,502803	5,906306	0,003802
17,512803	5,846403	0,002526
17,522803	5,781401	0,002526
17,532803	5,715125	0,006354
17,542803	5,651397	0,006354
17,552803	5,581297	0,006354
17,562803	5,518845	0,006354
17,572803	5,44747	0,002526
17,582803	5,387566	0,00763
17,608242	5,198934	0,008906
17,618242	5,119912	0,006354
17,628242	5,045988	0,006354
17,638242	4,965692	0,006354
17,648242	4,885395	0,008906
17,658242	4,797452	0,002526
17,668242	4,714606	0,00763
17,678242	4,633035	0,005078
17,688242	4,561661	0,005078
17,698242	4,487737	0,010181
17,727632	4,267241	0,002526
17,737632	4,190768	0,002526
17,747632	4,113021	0,006354
17,757632	4,033999	0,008906
17,767632	3,954977	0,008906
17,777632	3,872131	0,008906
17,787632	3,796933	0,008906
17,797632	3,72301	0,003802
17,807632	3,649086	0,001251
17,817632	3,577711	0,003802
17,834759	3,477022	0,005078
17,844759	3,415844	0,006354
17,854759	3,350842	0,010181
17,864759	3,290939	0,006354
17,874759	3,241231	0,006354
17,884759	3,199171	0,006354
17,894759	3,160935	0,008906
17,904759	3,122698	0,006354
17,914759	3,088286	0,002526
17,924759	3,055148	0,006354
17,944463	2,988871	0,010181
17,954463	2,957008	0,008906
17,964463	2,92132	0,008906
17,974463	2,885633	0,008906
17,984463	2,849946	0,008906
17,994463	2,815533	0,005078
18,004463	2,782395	0,008906
18,014463	2,744158	0,006354
18,024463	2,705922	0,003802
18,034463	2,66896	0,002526
18,055212	2,587389	0,006354
18,065212	2,552976	0,008906
18,075212	2,510916	0,010181
18,085212	2,470131	0,006354
18,095212	2,426796	0,006354
18,105212	2,386011	0,006354
18,115212	2,345226	0,006354
18,125212	2,301891	0,002526
18,135212	2,266204	0,005078
18,145212	2,22032	0,002526
18,159928	2,160416	0,006354
18,169928	2,118356	0,008906
18,179928	2,069924	0,006354
18,189928	2,026589	0,003802
18,199928	1,978156	0,002526
18,209928	1,930998	0,006354
18,219928	1,885114	0,010181
18,229928	1,839231	0,006354
18,239928	1,79972	0,002526
18,249928	1,764033	0,006354
18,273845	1,68756	0,010181
18,283845	1,651873	0,006354
18,293845	1,61746	0,003802
18,303845	1,585596	0,008906
18,313845	1,548634	0,002526
18,323845	1,525693	0,003802
18,333845	1,501476	0,005078
18,343845	1,474711	0,002526
18,353845	1,447945	0,002526
18,363845	1,430102	0,006354
18,392855	1,376571	0,008906
18,402855	1,354903	0,008906
18,412855	1,33706	0,008906
18,422855	1,317942	0,005078
18,432855	1,298823	0,006354
18,442855	1,273333	0,010181
18,452855	1,251665	0,010181
18,462855	1,227449	0,006354
18,472855	1,19686	0,002526
18,482855	1,16882	0,006354
18,50617	1,101269	0,006354
18,51617	1,075778	0,005078
18,52617	1,047738	0,005078
18,53617	1,017149	0,010181
18,54617	0,984011	0,00763
18,55617	0,952147	0,006354
18,56617	0,921558	0,008906
18,57617	0,883321	0,006354
18,58617	0,854007	0,006354
18,59617	0,825967	0,008906
18,615215	0,766063	0,006354
18,625215	0,738023	0,008906
18,635215	0,697238	0,003802
18,645215	0,661551	0,006354
18,655215	0,639883	0,008906
18,665215	0,60802	0,002526
18,675215	0,581254	0,003802
18,685215	0,55194	0,002526
18,695215	0,525174	0,00763
18,705215	0,494585	0,002526
18,728309	0,433407	0,006354
18,738309	0,40919	0,006354
18,748309	0,384974	0,006354
18,758309	0,358209	0,006354
18,768309	0,331443	0,002526
18,778309	0,309776	0,00763
18,788309	0,290658	0,010181
18,798309	0,265167	0,005078
18,808309	0,247323	0,008906
18,818309	0,221832	0,008906
18,831453	0,18487	0,006354
18,841453	0,155556	0,00763
18,851453	0,132614	0,006354
18,861453	0,105849	0,005078
18,871453	0,085456	0,003802
18,881453	0,065063	0,00763
18,891453	0,038298	0,003802
18,901453	0,020454	0,00763
18,911453	6,124947E-5	0,002526
18,921453	-0,019057	0,005078
18,948355	-0,061117	0,006354
18,958355	-0,077686	0,003802
18,968355	-0,089157	0,002526
18,978355	-0,101902	0,010181
18,988355	-0,119746	0,002526
18,998355	-0,121021	0,008906
19,008355	-0,138864	0,002526
19,018355	-0,146512	0,003802
19,028355	-0,154159	0,006354
19,038355	-0,154159	0,006354
19,062067	-0,173277	0,006354
19,072067	-0,184748	0,008906
19,082067	-0,194944	0,006354
19,092067	-0,198768	0,003802
19,102067	-0,205141	0,003802
19,112067	-0,220435	0,006354
19,122067	-0,225533	0,008906
19,132067	-0,23573	0,003802
19,142067	-0,247201	0,002526
19,152067	-0,259946	0,003802
19,175834	-0,289261	0,006354
19,185834	-0,302006	0,00763
19,195834	-0,316026	0,003802
19,205834	-0,330046	0,003802
19,215834	-0,337693	0,006354
19,225834	-0,340242	0,010181
19,235834	-0,351713	0,006354
19,245834	-0,355537	0,006354
19,255834	-0,363184	0,006354
19,265834	-0,369557	0,006354
19,28445	-0,388675	0,003802
19,29445	-0,392499	0,002526
19,30445	-0,38995	0,008906
19,31445	-0,396322	0,006354
19,32445	-0,392499	0,010181
19,33445	-0,392499	0,006354
19,34445	-0,395048	0,002526
19,35445	-0,395048	0,008906
19,36445	-0,398872	0,006354
19,37445	-0,395048	0,008906
19,395093	-0,392499	0,008906
19,405093	-0,393773	0,008906
19,415093	-0,393773	0,010181
19,425093	-0,391224	0,008906
19,435093	-0,393773	0,006354
19,445093	-0,392499	0,006354
19,455093	-0,395048	0,00763
19,465093	-0,392499	0,008906
19,475093	-0,387401	0,006354
19,485093	-0,378479	0,002526
19,512419	-0,341517	0,00763
19,522419	-0,321124	0,00763
19,532419	-0,295633	0,006354
19,542419	-0,276515	0,003802
19,552419	-0,242102	0,002526
19,562419	-0,219161	0,005078
19,572419	-0,192395	0,003802
19,582419	-0,160532	0,006354
19,592419	-0,124844	0,00763
19,602419	-0,085333	0,005078
19,633506	0,025552	0,006354
19,643506	0,065063	0,006354
19,653506	0,109672	0,003802
19,663506	0,147909	0,006354
19,673506	0,195067	0,002526
19,683506	0,243499	0,002526
19,693506	0,290658	0,003802
19,703506	0,332718	0,006354
19,713506	0,384974	0,008906
19,723506	0,429583	0,008906
19,746317	0,553214	0,006354
19,756317	0,606745	0,006354
19,766317	0,655178	0,002526
19,776317	0,713807	0,006354
19,786317	0,77626	0,006354
19,796317	0,820869	0,006354
19,806317	0,875674	0,00763
19,816317	0,927931	0,006354
19,826317	0,990383	0,006354
19,836317	1,041365	0,006354
19,854579	1,1548	0,008906
19,864579	1,212154	0,008906
19,874579	1,273333	0,010181
19,884579	1,333236	0,006354
19,894579	1,39314	0,003802
19,904579	1,460691	0,006354
19,914579	1,51932	0,002526
19,924579	1,585596	0,008906
19,934579	1,650598	0,008906
19,944579	1,707953	0,006354
19,975065	1,891487	0,002526
19,985065	1,974333	0,006354
19,995065	2,039335	0,006354
20,005065	2,106885	0,002526
20,015065	2,179535	0,006354
20,025065	2,245811	0,008906
20,035065	2,317186	0,008906
20,045065	2,392384	0,005078
20,055065	2,466307	0,006354
20,065065	2,535133	0,002526
20,084635	2,688078	0,008906
20,094635	2,756904	0,008906
20,104635	2,821906	0,006354
20,114635	2,892006	0,002526
20,124635	2,964655	0,006354
20,134635	3,032206	0,002526
20,144635	3,097208	0,006354
20,154635	3,164758	0,002526
20,164635	3,237408	0,006354
20,174635	3,302409	0,003802
20,203808	3,489768	0,006354
20,213808	3,55222	0,008906
20,223808	3,615948	0,006354
20,233808	3,677126	0,008906
20,243808	3,742128	0,008906
20,253808	3,798208	0,008906
20,263808	3,86066	0,010181
20,273808	3,93076	0,008906
20,283808	3,986841	0,006354
20,293808	4,050568	0,003802
20,314387	4,179297	0,008906
20,324387	4,236651	0,00763
20,334387	4,302928	0,006354
20,344387	4,369204	0,002526
20,354387	4,439304	0,006354
20,364387	4,501757	0,003802
20,374387	4,579504	0,008906
20,384387	4,638133	0,006354
20,394387	4,714606	0,003802
20,404387	4,784706	0,006354
20,426981	4,930004	0,006354
20,436981	4,997555	0,006354
20,446981	5,070204	0,006354
20,456981	5,137755	0,00763
20,466981	5,205306	0,006354
20,476981	5,276681	0,002526
20,486981	5,346781	0,003802
20,496981	5,414332	0,008906
20,506981	5,480608	0,006354
20,516981	5,557081	0,005078
20,546222	5,785225	0,008906
20,556222	5,857874	0,006354
20,566222	5,934346	0,008906
20,576222	6,006996	0,002526
20,586222	6,09239	0,005078
20,596222	6,175236	0,008906
20,606222	6,255532	0,006354
20,616222	6,347299	0,006354
20,626222	6,435243	0,006354
20,636222	6,521912	0,005078
20,665585	6,752605	0,006354
20,675585	6,832901	0,008906
20,685585	6,882609	0,006354
20,695585	6,941238	0,00763
20,705585	6,994769	0,008906
20,715585	7,036829	0,002526
20,725585	7,078889	0,002526
20,735585	7,127321	0,008906
20,745585	7,169381	0,006354
20,755585	7,217814	0,006354
20,7778	7,312131	0,00763
20,7878	7,354191	0,006354
20,7978	7,397525	0,006354
20,8078	7,443409	0,006354
20,8178	7,484194	0,002526
20,8278	7,533901	0,003802
20,8378	7,584883	0,006354
20,8478	7,640963	0,008906
20,8578	7,69322	0,001251
20,8678	7,756947	0,008906
20,882132	7,851263	0,008906
20,892132	7,908618	0,010181
20,902132	7,979993	0,006354
20,912132	8,039896	0,003802
20,922132	8,097251	0,006354
20,932132	8,152056	0,006354
20,942132	8,205587	0,006354
20,952132	8,262942	0,008906
20,962132	8,311374	0,006354
20,972132	8,357258	0,002526
20,991922	8,446476	0,002526
21,001922	8,496184	0,006354
21,011922	8,543342	0,003802
21,021922	8,580304	0,008906
21,031922	8,589225	0,005078
21,041922	8,5905	0,002526
21,051922	8,587951	0,002526
21,061922	8,5905	0,010181
21,071922	8,591774	0,008906
21,081922	8,5905	0,006354
21,111503	8,591774	0,006354
21,121503	8,591774	0,003802
21,131503	8,5905	0,001251
21,141503	8,591774	0,008906
21,151503	8,589225	0,006354
21,161503	8,591774	0,003802
21,171503	8,587951	0,003802
21,181503	8,591774	0,006354
21,191503	8,594324	0,008906
21,201503	8,5905	0,006354
21,22469	8,591774	0,006354
21,23469	8,572656	0,003802
21,24469	8,538244	0,003802
21,25469	8,496184	0,002526
21,26469	8,446476	0,002526
21,27469	8,40824	0,008906
21,28469	8,358533	0,006354
21,29469	8,308825	0,006354
21,30469	8,261667	0,010181
21,31469	8,205587	0,010181
21,337003	8,074309	0,006354
21,347003	8,009307	0,006354
21,357003	7,930285	0,002526
21,367003	7,848714	0,002526
21,377003	7,762045	0,006354
21,387003	7,667729	0,008906
21,397003	7,560667	0,008906
21,407003	7,456154	0,006354
21,417003	7,354191	0,010181
21,427003	7,24203	0,006354
21,441616	7,09036	0,003802
21,451616	6,990945	0,003802
21,461616	6,882609	0,003802
21,471616	6,77937	0,005078
21,481616	6,657014	0,006354
21,491616	6,534658	0,010181
21,501616	6,413576	0,006354
21,511616	6,296318	0,006354
21,521616	6,191805	0,006354
21,531616	6,091116	0,006354
21,545892	5,957288	0,006354
21,555892	5,86807	0,00763
21,565892	5,778852	0,006354
21,575892	5,692183	0,005078
21,585892	5,602965	0,006354
21,595892	5,526492	0,002526
21,605892	5,448745	0,008906
21,615892	5,368448	0,006354
21,625892	5,297074	0,002526
21,635892	5,224424	0,006354
21,655873	5,08295	0,010181
21,665873	5,005203	0,003802
21,675873	4,926181	0,008906
21,685873	4,84461	0,005078
21,695873	4,756666	0,006354
21,705873	4,664899	0,005078
21,715873	4,568033	0,003802
21,725873	4,472442	0,008906
21,735873	4,38195	0,008906
21,745873	4,291457	0,002526
21,764363	4,133413	0,008906
21,774363	4,041646	0,006354
21,784363	3,954977	0,008906
21,794363	3,864484	0,006354
21,804363	3,768893	0,00763
21,814363	3,687322	0,008906
21,824363	3,599379	0,005078
21,834363	3,516533	0,002526
21,844363	3,445159	0,006354
21,854363	3,366137	0,008906
21,884043	3,132895	0,002526
21,894043	3,062795	0,008906
21,904043	2,974851	0,002526
21,914043	2,899653	0,008906
21,924043	2,82318	0,006354
21,934043	2,747982	0,006354
21,944043	2,676607	0,006354
21,954043	2,602684	0,00763
21,964043	2,535133	0,008906
21,974043	2,462484	0,006354
22,00129	2,275126	0,006354
22,01129	2,208849	0,00763
22,02129	2,146396	0,008906
22,03129	2,077571	0,002526
22,04129	2,021491	0,006354
22,05129	1,957764	0,006354
22,06129	1,901684	0,008906
22,07129	1,840505	0,005078
22,08129	1,778053	0,006354
22,09129	1,727071	0,008906
22,113384	1,594518	0,006354
22,123384	1,544811	0,008906
22,133384	1,497653	0,002526
22,143384	1,447945	0,008906
22,153384	1,398238	0,005078
22,163384	1,358727	0,006354
22,173384	1,303922	0,003802
22,183384	1,261862	0,006354
22,193384	1,219802	0,005078
22,203384	1,171369	0,006354
22,221953	1,105092	0,008906
22,231953	1,060483	0,006354
22,241953	1,019698	0,005078
22,251953	0,973814	0,006354
22,261953	0,936852	0,008906
22,271953	0,893518	0,006354
22,281953	0,861654	0,008906
22,291953	0,823418	0,008906
22,301953	0,785181	0,006354
22,311953	0,755867	0,008906
22,331557	0,669198	0,002526
22,341557	0,632236	0,006354
22,351557	0,602921	0,006354
22,361557	0,567234	0,010181
22,371557	0,5239	0,008906
22,381557	0,478016	0,003802
22,391557	0,446152	0,008906
22,401557	0,405367	0,006354
22,411557	0,370954	0,008906
22,421557	0,330169	0,003802
22,435979	0,276638	0,010181
22,445979	0,238401	0,006354
22,455979	0,196341	0,002526
22,465979	0,155556	0,002526
22,475979	0,122418	0,006354
22,485979	0,082907	0,002526
22,495979	0,049769	0,008906
22,505979	0,015356	0,003802
22,515979	-0,015233	0,005078
22,525979	-0,049646	0,002526
22,54976	-0,115922	0,00763
22,55976	-0,143962	0,003802
22,56976	-0,170728	0,006354
22,57976	-0,194944	0,006354
22,58976	-0,22171	0,002526
22,59976	-0,242102	0,008906
22,60976	-0,272692	0,002526
22,61976	-0,290535	0,00763
22,62976	-0,323673	0,00763
22,63976	-0,341517	0,006354
22,662341	-0,401421	0,006354
22,672341	-0,425637	0,006354
22,682341	-0,453677	0,002526
22,692341	-0,475344	0,010181
22,702341	-0,505933	0,002526
22,712341	-0,536523	0,006354
22,722341	-0,55819	0,00763
22,732341	-0,592603	0,00763
22,742341	-0,619368	0,008906
22,752341	-0,652506	0,006354
22,781384	-0,727704	0,008906
22,791384	-0,755744	0,006354
22,801384	-0,781235	0,003802
22,811384	-0,800354	0,008906
22,821384	-0,829668	0,003802
22,831384	-0,843688	0,008906
22,841384	-0,862806	0,006354
22,851384	-0,887023	0,005078
22,861384	-0,90869	0,006354
22,871384	-0,921435	0,008906
22,901189	-0,981339	0,003802
22,911189	-0,990261	0,00763
22,921189	-1,009379	0,003802
22,931189	-1,031046	0,006354
22,941189	-1,036144	0,006354
22,951189	-1,060361	0,006354
22,961189	-1,069283	0,006354
22,971189	-1,085852	0,008906
22,981189	-1,106245	0,006354
22,991189	-1,121539	0,002526
23,019686	-1,158501	0,006354
23,029686	-1,172521	0,008906
23,039686	-1,192914	0,006354
23,049686	-1,208208	0,008906
23,059686	-1,226052	0,006354
23,069686	-1,242621	0,002526
23,079686	-1,257915	0,010181
23,089686	-1,265563	0,008906
23,099686	-1,284681	0,002526
23,109686	-1,302525	0,005078
23,132661	-1,322917	0,005078
23,142661	-1,347134	0,003802
23,152661	-1,344585	0,008906
23,162661	-1,345859	0,006354
23,172661	-1,348408	0,003802
23,182661	-1,347134	0,008906
23,192661	-1,350957	0,006354
23,202661	-1,350957	0,006354
23,212661	-1,350957	0,006354
23,222661	-1,350957	0,005078
23,238544	-1,347134	0,006354
23,248544	-1,345859	0,006354
23,258544	-1,350957	0,006354
23,268544	-1,348408	0,010181
23,278544	-1,347134	0,008906
23,288544	-1,335663	0,006354
23,298544	-1,324192	0,006354
23,308544	-1,305074	0,006354
23,318544	-1,289779	0,008906
23,328544	-1,268112	0,008906
23,347257	-1,220954	0,002526
23,357257	-1,18909	0,008906
23,367257	-1,157226	0,006354
23,377257	-1,125363	0,006354
23,387257	-1,101146	0,005078
23,397257	-1,060361	0,006354
23,407257	-1,02085	0,002526
23,417257	-0,972417	0,006354
23,427257	-0,920161	0,006354
23,437257	-0,871728	0,006354
23,460388	-0,728979	0,008906
23,470388	-0,67035	0,003802
23,480388	-0,595152	0,005078
23,490388	-0,525052	0,006354
23,500388	-0,434559	0,006354
23,510388	-0,358086	0,010181
23,520388	-0,271417	0,005078
23,530388	-0,183473	0,006354
23,540388	-0,082784	0,010181
23,550388	0,00261	0,006354
23,573067	0,209087	0,00763
23,583067	0,302129	0,010181
23,593067	0,390072	0,003802
23,603067	0,475467	0,006354
23,613067	0,568509	0,005078
23,623067	0,651354	0,002526
23,633067	0,74822	0,006354
23,643067	0,820869	0,006354
23,653067	0,90244	0,006354
23,663067	0,992932	0,008906
23,676279	1,093622	0,006354
23,686279	1,177742	0,006354
23,696279	1,260587	0,006354
23,706279	1,345982	0,006354
23,716279	1,426278	0,008906
23,726279	1,5053	0,005078
23,736279	1,586871	0,008906
23,746279	1,672265	0,005078
23,756279	1,746189	0,008906
23,766279	1,825211	0,006354
23,784387	1,978156	0,008906
23,794387	2,046982	0,002526
23,804387	2,128553	0,008906
23,814387	2,199927	0,003802
23,824387	2,2764	0,006354
23,834387	2,347775	0,00763
23,844387	2,420424	0,006354
23,854387	2,487975	0,003802
23,864387	2,559349	0,010181
23,874387	2,625626	0,006354
23,90363	2,824455	0,005078
23,91363	2,889457	0,008906
23,92363	2,951909	0,005078
23,93363	3,007989	0,003802
23,94363	3,071717	0,006354
23,95363	3,132895	0,008906
23,96363	3,191524	0,002526
23,97363	3,248878	0,005078
23,98363	3,306233	0,006354
23,99363	3,364862	0,006354
24,008751	3,442609	0,003802
24,018751	3,501239	0,006354
24,028751	3,563691	0,008906
24,038751	3,621046	0,005078
24,048751	3,683499	0,005078
24,058751	3,747226	0,006354
24,068751	3,802031	0,006354
24,078751	3,859386	0,002526
24,088751	3,926937	0,006354
24,098751	3,981742	0,006354
24,11845	4,092628	0,002526
24,12845	4,151257	0,006354
24,13845	4,204788	0,003802
24,14845	4,257044	0,006354
24,15845	4,31185	0,006354
24,16845	4,369204	0,006354
24,17845	4,415088	0,006354
24,18845	4,469893	0,008906
24,19845	4,511953	0,002526
24,20845	4,557837	0,010181
24,225823	4,645781	0,006354
24,235823	4,69039	0,008906
24,245823	4,73245	0,006354
24,255823	4,779608	0,006354
24,265823	4,826766	0,008906
24,275823	4,85863	0,006354
24,285823	4,896866	0,005078
24,295823	4,937652	0,006354
24,305823	4,972064	0,006354
24,315823	5,007752	0,008906
24,346298	5,113539	0,006354
24,356298	5,15305	0,006354
24,366298	5,188737	0,003802
24,376298	5,226974	0,002526
24,386298	5,269034	0,008906
24,396298	5,302172	0,006354
24,406298	5,342957	0,002526
24,416298	5,383743	0,008906
24,426298	5,423254	0,006354
